_id,OBJECTID,GEO_ID,NAME,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,LATITUDE,LONGITUDE,geometry
30024,1048,347231,THE DIVINE INFANT CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,30 INGLETON BLVD,English Separate,347231,30,Ingleton Blvd,30 Ingleton Blvd,M1V 3H7,Scarborough,Toronto,The Divine Infant Catholic School,43.8218114975,-79.2703314545,"{u'type': u'Point', u'coordinates': (-79.2703314545, 43.8218114975)}"
30025,1049,7974530,THE DRAGON ACADEMY,,35 PRINCE ARTHUR AVE,Private,7974530,35,Prince Arthur Ave,35 Prince Arthur Ave,M5R 1B2,former Toronto,Toronto,,43.6691990909,-79.3970655957,"{u'type': u'Point', u'coordinates': (-79.3970655957, 43.6691990909)}"
30026,1050,792821,THE DUNBLAINE SCHOOL,,21 DELORAINE AVE,Private,792821,21,Deloraine Ave,21 Deloraine Ave,M5M 2A8,former Toronto,Toronto,,43.7335301212,-79.4055601341,"{u'type': u'Point', u'coordinates': (-79.4055601341, 43.7335301212)}"
30027,1051,1003702,THE ELMS JUNIOR MIDDLE SCHOOL,Toronto District School Board,45 GOLFDOWN DR,English Public,1003702,45,Golfdown Dr,45 Golfdown Dr,M9W 2H8,Etobicoke,Toronto,The Elms Junior Middle School,43.7222272978,-79.5521137886,"{u'type': u'Point', u'coordinates': (-79.5521137886, 43.7222272978)}"
30028,1052,13967405,THE GILES SCHOOL,,80 SCARSDALE RD,Private,13967405,80,Scarsdale Rd,80 Scarsdale Rd,M3B 2R7,North York,Toronto,,43.7503219376,-79.3556598619,"{u'type': u'Point', u'coordinates': (-79.3556598619, 43.7503219376)}"
30029,1053,7583849,THE GREAT LAKES COLLEGE,,323 KEELE ST,Private,7583849,323,Keele St,323 Keele St,M6P 2K6,former Toronto,Toronto,,43.6641583079,-79.463693448,"{u'type': u'Point', u'coordinates': (-79.463693448, 43.6641583079)}"
30030,1054,10527839,THE GROVE COMMUNITY SCHOOL,Toronto District School Board,108 GLADSTONE AVE,English Public,10527839,108,Gladstone Ave,108 Gladstone Ave,M6J 3L2,former Toronto,Toronto,Alexander Muir/Gladstone Ave Junior and Senior Public School,43.6460212506,-79.4288472632,"{u'type': u'Point', u'coordinates': (-79.4288472632, 43.6460212506)}"
30031,1055,7665465,THE HANEY CENTRE,Toronto District School Board,64 HANEY AVE,English Public,7665465,64,Haney Ave,64 Haney Ave,M6N 2E5,York,Toronto,Haney Centre,43.6731119434,-79.4990814534,"{u'type': u'Point', u'coordinates': (-79.4990814534, 43.6731119434)}"
30032,1056,487645,THE JUNIOR ACADEMY INC,,2454 BAYVIEW AVE,Private,487645,2454,Bayview Ave,2454 Bayview Ave,M2L 1A6,North York,Toronto,,43.7415173888,-79.3834651508,"{u'type': u'Point', u'coordinates': (-79.3834651508, 43.7415173888)}"
30033,1057,570867,THE LAUREL SCHOOL,,44 UPJOHN RD,Private,570867,44,Upjohn Rd,44 Upjohn Rd,M3B 2W1,North York,Toronto,,43.7512794395,-79.350003666,"{u'type': u'Point', u'coordinates': (-79.350003666, 43.7512794395)}"
30034,1058,861476,THE LINDEN,,10 ROSEHILL AVE,Private,861476,10,Rosehill Ave,10 Rosehill Ave,M4T 1G5,former Toronto,Toronto,,43.6865238299,-79.392712602,"{u'type': u'Point', u'coordinates': (-79.392712602, 43.6865238299)}"
30035,1059,854382,THE MABIN SCHOOL,,50 POPLAR PLAINS RD,Private,854382,50,Poplar Plains Rd,50 Poplar Plains Rd,M4V 2M8,former Toronto,Toronto,,43.679107408,-79.4033800163,"{u'type': u'Point', u'coordinates': (-79.4033800163, 43.679107408)}"
30036,1060,7955674,THE MILDENHALL MONTESSORI SCHOOL,,35 OURLAND AVE,Private,7955674,35,Ourland Ave,35 Ourland Ave,M8Z 4E1,Etobicoke,Toronto,High Park Centennial Montessori School,43.6162376775,-79.5077586235,"{u'type': u'Point', u'coordinates': (-79.5077586235, 43.6162376775)}"
30037,1061,510861,THE PRESTIGE SCHOOL,,21 EDDFIELD AVE,Private,510861,21,Eddfield Ave,21 Eddfield Ave,M2N 2M5,North York,Toronto,St. Edward Catholic School,43.7609171592,-79.4283265422,"{u'type': u'Point', u'coordinates': (-79.4283265422, 43.7609171592)}"
30038,1062,8293071,THE STERLING HALL SCHOOL,,99 CARTWRIGHT AVE,Private,8293071,99,Cartwright Ave,99 Cartwright Ave,M6A 1V4,North York,Toronto,,43.7220336957,-79.4636202523,"{u'type': u'Point', u'coordinates': (-79.4636202523, 43.7220336957)}"
30039,1063,30041280,THE STUDENT SCHOOL,Toronto District School Board,160 GLENDONWYNNE RD,English Public,30041280,160,Glendonwynne Rd,160 Glendonwynne Rd,M6P 0A5,former Toronto,Toronto,Entrance to Specialty School,43.6570501034,-79.4741378105,"{u'type': u'Point', u'coordinates': (-79.4741378105, 43.6570501034)}"
30040,1064,13494039,THE STUDY ACADEMY,,2040 YONGE ST,Private,13494039,2040,Yonge St,2040 Yonge St,M4S 1Z9,former Toronto,Toronto,,43.7013219561,-79.3975424694,"{u'type': u'Point', u'coordinates': (-79.3975424694, 43.7013219561)}"
30041,1065,7283706,THE STUDY SCHOOL,,20 GLEBE RD E,Private,7283706,20,Glebe Rd E,20 Glebe Rd E,M4S 1N6,former Toronto,Toronto,Glebe Road United Church,43.701566217,-79.3962772746,"{u'type': u'Point', u'coordinates': (-79.3962772746, 43.701566217)}"
30043,1067,13971545,THE TORONTO FRENCH SCHOOL - JR LAWRENCE,,296 LAWRENCE AVE E,Private,13971545,296,Lawrence Ave E,296 Lawrence Ave E,M4N 1T7,North York,Toronto,,43.7284022756,-79.3850098991,"{u'type': u'Point', u'coordinates': (-79.3850098991, 43.7284022756)}"
30044,1068,10133740,THE TORONTO FRENCH SCHOOL - SR LAWRENCE,,318 LAWRENCE AVE E,Private,10133740,318,Lawrence Ave E,318 Lawrence Ave E,M4N 1T7,North York,Toronto,,43.7279642648,-79.3832590176,"{u'type': u'Point', u'coordinates': (-79.3832590176, 43.7279642648)}"
30045,1069,9847310,THE TORONTO HESCHEL SCHOOL,,819 SHEPPARD AVE W,Private,9847310,819,Sheppard Ave W,819 Sheppard Ave W,M3H 2T3,North York,Toronto,St. Robert,43.7523395666,-79.450848292,"{u'type': u'Point', u'coordinates': (-79.450848292, 43.7523395666)}"
30046,1070,8608458,THE VILLAGE SHUL SUPPL SCHOOL,,1072 EGLINTON AVE W,Private,8608458,1072,Eglinton Ave W,1072 Eglinton Ave W,M6C 2E2,former Toronto,Toronto,,43.6999865326,-79.43143453,"{u'type': u'Point', u'coordinates': (-79.43143453, 43.6999865326)}"
30047,1071,20056424,THE WATERFRONT SCHOOL,Toronto District School Board,635 QUEENS QUAY W,English Public,20056424,635,Queens Quay W,635 Queens Quay W,M5V 3G3,former Toronto,Toronto,Waterfront School,43.6357488158,-79.3971875912,"{u'type': u'Point', u'coordinates': (-79.3971875912, 43.6357488158)}"
30048,1072,7762681,THE YMCA ACADEMY,,15 BREADALBANE ST,Private,7762681,15,Breadalbane St,15 Breadalbane St,M4Y 1C2,former Toronto,Toronto,,43.6636229486,-79.384841554,"{u'type': u'Point', u'coordinates': (-79.384841554, 43.6636229486)}"
30049,1073,7274135,THE YORK - JR SCHOOL,,1639 YONGE ST,Private,7274135,1639,Yonge St,1639 Yonge St,M4T 2W6,former Toronto,Toronto,,43.6917907885,-79.3949430242,"{u'type': u'Point', u'coordinates': (-79.3949430242, 43.6917907885)}"
30050,1074,887762,THE YORK - MDL AND SR SCHOOL,,1320 YONGE ST,Private,887762,1320,Yonge St,1320 Yonge St,M4T 1X2,former Toronto,Toronto,,43.6846008694,-79.3930651035,"{u'type': u'Point', u'coordinates': (-79.3930651035, 43.6846008694)}"
30051,1075,1001687,THISTLETOWN COLLEGIATE INSTITUTE,Toronto District School Board,20 FORDWICH CRES,English Public,1001687,20,Fordwich Cres,20 Fordwich Cres,M9W 2T4,Etobicoke,Toronto,Thistletown Collegiate Institute,43.7277265566,-79.562452649,"{u'type': u'Point', u'coordinates': (-79.562452649, 43.7277265566)}"
30052,1076,14310229,THOMAS L WELLS PUBLIC SCHOOL,Toronto District School Board,69 NIGHTSTAR RD,English Public,14310229,69,Nightstar Rd,69 Nightstar Rd,M1X 1V6,Scarborough,Toronto,Thomas L Wells Public School,43.8242998089,-79.2261254164,"{u'type': u'Point', u'coordinates': (-79.2261254164, 43.8242998089)}"
30053,1077,3829444,THORNCLIFFE PARK PUBLIC SCHOOL,Toronto District School Board,80 THORNCLIFFE PARK DR,English Public,3829444,80,Thorncliffe Park Dr,80 Thorncliffe Park Dr,M4H 1K3,East York,Toronto,Thorncliffe Park Public School,43.7053900432,-79.3434367551,"{u'type': u'Point', u'coordinates': (-79.3434367551, 43.7053900432)}"
30054,1078,376326,THREE FISHES CHRISTIAN ELEMENTARY SCHOOL,,801 PROGRESS AVE,Private,376326,801,Progress Ave,801 Progress Ave,M1H 2X4,Scarborough,Toronto,,43.7797218333,-79.2431298545,"{u'type': u'Point', u'coordinates': (-79.2431298545, 43.7797218333)}"
30055,1079,568636,THREE VALLEYS PUBLIC SCHOOL,Toronto District School Board,76 THREE VALLEYS DR,English Public,568636,76,Three Valleys Dr,76 Three Valleys Dr,M3A 3B7,North York,Toronto,Three Valleys Public School,43.7506806575,-79.3376043958,"{u'type': u'Point', u'coordinates': (-79.3376043958, 43.7506806575)}"
30056,1080,565850,TIFERES BAIS YAAKOV HIGH SCHOOL,,85 STORMONT AVE,Private,565850,85,Stormont Ave,85 Stormont Ave,M5N 2C3,North York,Toronto,,43.7184091585,-79.4287278796,"{u'type': u'Point', u'coordinates': (-79.4287278796, 43.7184091585)}"
30057,1081,391661,TIMBERBANK JUNIOR PUBLIC SCHOOL,Toronto District School Board,170 TIMBERBANK BLVD,English Public,391661,170,Timberbank Blvd,170 Timberbank Blvd,M1W 2A3,Scarborough,Toronto,Timberbank Junior Public School,43.7914712562,-79.3072853889,"{u'type': u'Point', u'coordinates': (-79.3072853889, 43.7914712562)}"
30058,1082,999348,TIMOTHY CHRISTIAN,,28 ELMHURST DR,Private,999348,28,Elmhurst Dr,28 Elmhurst Dr,M9W 2J5,Etobicoke,Toronto,,43.7249447361,-79.5536925816,"{u'type': u'Point', u'coordinates': (-79.5536925816, 43.7249447361)}"
30059,1083,324647,TOM LONGBOAT JUNIOR PUBLIC SCHOOL,Toronto District School Board,37 CROW TRL,English Public,324647,37,Crow Trl,37 Crow Trl,M1B 1X6,Scarborough,Toronto,Tom Longboat Junior Public School,43.8104461724,-79.231626966,"{u'type': u'Point', u'coordinates': (-79.231626966, 43.8104461724)}"
30060,1084,7415223,TOPCLIFF PUBLIC SCHOOL,Toronto District School Board,65 TOPCLIFF AVE,English Public,7415223,65,Topcliff Ave,65 Topcliff Ave,M3N 1L6,North York,Toronto,Topcliff Public School,43.7555851004,-79.5106588918,"{u'type': u'Point', u'coordinates': (-79.5106588918, 43.7555851004)}"
30061,1085,487320,TORAH HIGH - PROSSERMAN JCC CAMPUS,,4588 BATHURST ST,Private,487320,4588,Bathurst St,4588 Bathurst St,M2R 1W6,North York,Toronto,Prosserman Jewish Community Centre,43.7628232394,-79.4416656175,"{u'type': u'Point', u'coordinates': (-79.4416656175, 43.7628232394)}"
30062,1086,5266268,TORONTO CENTRAL ACADEMY SECONDARY SCHOOL,,200 SHEPPARD AVE E,Private,5266268,200,Sheppard Ave E,200 Sheppard Ave E,M2N 3A9,North York,Toronto,,43.7638628672,-79.4016622431,"{u'type': u'Point', u'coordinates': (-79.4016622431, 43.7638628672)}"
30063,1087,9246495,TORONTO CHEDER BOYS,,3995 BATHURST ST,Private,9246495,3995,Bathurst St,3995 Bathurst St,M3H 5V3,North York,Toronto,,43.7441315067,-79.4352979243,"{u'type': u'Point', u'coordinates': (-79.4352979243, 43.7441315067)}"
30064,1088,30113992,TORONTO HARVARD INTERNATIONAL ACADEMY,,513 MCNICOLL AVE,Private,30113992,513,McNicoll Ave,513 McNicoll Ave,M2H 2C9,North York,Toronto,,43.8035958742,-79.338839796,"{u'type': u'Point', u'coordinates': (-79.338839796, 43.8035958742)}"
30065,1089,9270564,TORONTO INTERNATIONAL COLLEGE SECONDARY SCHOOL,,3550 VICTORIA PARK AVE,Private,9270564,3550,Victoria Park Ave,3550 Victoria Park Ave,M2H 2N5,North York,Toronto,,43.8058870474,-79.3374304406,"{u'type': u'Point', u'coordinates': (-79.3374304406, 43.8058870474)}"
30066,1090,30024007,TORONTO NOBEL ACADEMY,,6305 YONGE ST,Private,30024007,6305,Yonge St,6305 Yonge St,M2M 3X7,North York,Toronto,,43.7957058149,-79.4191481043,"{u'type': u'Point', u'coordinates': (-79.4191481043, 43.7957058149)}"
30067,1091,7324226,TORONTO PREP SCHOOL,,250 DAVISVILLE AVE,Private,7324226,250,Davisville Ave,250 Davisville Ave,M4S 1H2,former Toronto,Toronto,,43.7006108373,-79.3865171901,"{u'type': u'Point', u'coordinates': (-79.3865171901, 43.7006108373)}"
30068,1092,7131434,TORONTO PREPARATORY ACADEMY SECONDARY SCHOOL,,5460 YONGE ST,Private,7131434,5460,Yonge St,5460 Yonge St,M2N 6K7,North York,Toronto,,43.7772052097,-79.4155248191,"{u'type': u'Point', u'coordinates': (-79.4155248191, 43.7772052097)}"
30069,1093,13503328,TORONTO PRIVATE SCHOOL OF GIFTEDNESS,,201 CONSUMERS RD,Private,13503328,201,Consumers Rd,201 Consumers Rd,M2J 4G8,North York,Toronto,,43.7721013757,-79.3322488675,"{u'type': u'Point', u'coordinates': (-79.3322488675, 43.7721013757)}"
30070,1094,6624393,TORONTO URBAN STUDIES CENTER,Toronto District School Board,800 GREENWOOD AVE,English Public,6624393,800,Greenwood Ave,800 Greenwood Ave,M4J 4B7,former Toronto,Toronto,Danforth Collegiate & T.I.,43.6828387343,-79.3340895607,"{u'type': u'Point', u'coordinates': (-79.3340895607, 43.6828387343)}"
30071,1095,13974326,TOWN CENTRE LINC,Toronto District School Board,1457 MCCOWAN RD,English Public,13974326,1457,McCowan Rd,1457 McCowan Rd,M1S 5K7,Scarborough,Toronto,,43.7852202476,-79.2560419864,"{u'type': u'Point', u'coordinates': (-79.2560419864, 43.7852202476)}"
30072,1096,1015960,TRANSFIGURATION OF OUR LORD CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,55 LUDSTONE DR,English Separate,1015960,55,Ludstone Dr,55 Ludstone Dr,M9R 2J2,Etobicoke,Toronto,Transfiguration Catholic School,43.6915212587,-79.5628707286,"{u'type': u'Point', u'coordinates': (-79.5628707286, 43.6915212587)}"
30073,1097,384158,TREDWAY WOODSWORTH PUBLIC SCHOOL,Toronto District School Board,112 SEDGEMOUNT DR,English Public,384158,112,Sedgemount Dr,112 Sedgemount Dr,M1H 1X9,Scarborough,Toronto,William Tredway Junior Public School,43.7650332154,-79.2352659357,"{u'type': u'Point', u'coordinates': (-79.2352659357, 43.7650332154)}"
30074,1098,570542,TUMPANE PUBLIC SCHOOL,Toronto District School Board,48 TUMPANE ST,English Public,570542,48,Tumpane St,48 Tumpane St,M3M 1L8,North York,Toronto,Tumpane Public School,43.7265952807,-79.502255096,"{u'type': u'Point', u'coordinates': (-79.502255096, 43.7265952807)}"
30075,1099,6735913,TWENTIETH STREET JUNIOR SCHOOL,Toronto District School Board,3190 LAKE SHORE BLVD W,English Public,6735913,3190,Lake Shore Blvd W,3190 Lake Shore Blvd W,M8V 1L8,Etobicoke,Toronto,Twentieth Street Junior Public School,43.5979771531,-79.519938243,"{u'type': u'Point', u'coordinates': (-79.519938243, 43.5979771531)}"
30076,1100,9531675,TYNDALE UNIVERSITY COLLEGE AND SEMINARY SCHOOL - BAYVIEW CAMPUS,,3377 BAYVIEW AVE,Private,9531675,3377,Bayview Ave,3377 Bayview Ave,M2M 3S4,North York,Toronto,St. Joseph's Convent,43.7971369281,-79.392080611,"{u'type': u'Point', u'coordinates': (-79.392080611, 43.7971369281)}"
30077,1101,5353637,UM AL-QURA ISLAMIC,,1510 BIRCHMOUNT RD,Private,5353637,1510,Birchmount Rd,1510 Birchmount Rd,M1P 2G6,Scarborough,Toronto,,43.7581038671,-79.2909238665,"{u'type': u'Point', u'coordinates': (-79.2909238665, 43.7581038671)}"
30078,1102,385455,UNIQUE CHINESE SCHOOL - MIDLAND CAMPUS,,4271 SHEPPARD AVE E,Private,385455,4271,Sheppard Ave E,4271 Sheppard Ave E,M1S 4G4,Scarborough,Toronto,,43.785529333,-79.2756569937,"{u'type': u'Point', u'coordinates': (-79.2756569937, 43.785529333)}"
30079,1103,385358,UNIQUE CHINESE SCHOOL - PHARMACY CAMPUS,,3143 SHEPPARD AVE E,Private,385358,3143,Sheppard Ave E,3143 Sheppard Ave E,M1T 3J7,Scarborough,Toronto,Wishing Well Acres Baptist,43.7764963816,-79.3160094489,"{u'type': u'Point', u'coordinates': (-79.3160094489, 43.7764963816)}"
30080,1104,20029617,"UNIVERSITY OF GUELPH, HUMBER COLLEGE",,207 HUMBER COLLEGE BLVD,University,20029617,207,Humber College Blvd,207 Humber College Blvd,,Etobicoke,Toronto,University of Guelph Campus,43.7282020852,-79.6058720271,"{u'type': u'Point', u'coordinates': (-79.6058720271, 43.7282020852)}"
30082,1106,10864404,UNIVERSITY OF TORONTO - ST GEORGE CAMPUS,,27 KING'S COLLEGE CRCL,University,10864404,27,King's College Crcl,27 King's College Crcl,M5S 1A1,former Toronto,Toronto,,43.6609455297,-79.3960895108,"{u'type': u'Point', u'coordinates': (-79.3960895108, 43.6609455297)}"
